date,country,daily_vaccinations_dose1,daily_vaccinations_dose2,daily_vaccinations_booster,cumulative_dose1,cumulative_dose2,cumulative_booster,total_vaccinations
2021-05-12,Colombia,434191,299337,0,13017803,7716171,0,20733974
2021-05-13,Colombia,244497,133645,0,13262300,7849816,0,21112116
2021-05-14,Colombia,427896,81412,0,13690196,7931228,0,21621424
2021-05-15,Colombia,448492,124484,0,14138688,8055712,0,22194400
2021-05-16,Colombia,384638,124797,0,14523326,8180509,0,22703835
2021-05-17,Colombia,475894,85886,0,14999220,8266395,0,23265615
2021-05-18,Colombia,279191,215224,0,15278411,8481619,0,23760030
2021-05-19,Colombia,360400,180526,0,15638811,8662145,0,24300956
2021-05-20,Colombia,139546,85180,0,15778357,8747325,0,24525682
2021-05-21,Colombia,211926,96782,0,15990283,8844107,0,24834390
2021-05-22,Colombia,176478,248872,0,16166761,9092979,0,25259740
2021-05-23,Colombia,402918,213450,0,16569679,9306429,0,25876108
2021-05-24,Colombia,198973,354250,0,16768652,9660679,0,26429331
2021-05-25,Colombia,355164,284189,0,17123816,9944868,0,27068684
2021-05-26,Colombia,399052,147189,0,17522868,10092057,0,27614925
2021-05-27,Colombia,395927,133984,0,17918795,10226041,0,28144836
2021-05-28,Colombia,121066,144884,0,18039861,10370925,0,28410786
2021-05-29,Colombia,188195,326724,0,18228056,10697649,0,28925705
2021-05-30,Colombia,416556,245647,0,18644612,10943296,0,29587908
2021-05-31,Colombia,308231,326128,0,18952843,11269424,0,30222267
2021-06-01,Colombia,370737,78324,0,19323580,11347748,0,30671328
2021-06-02,Colombia,122679,380370,0,19446259,11728118,0,31174377
2021-06-03,Colombia,286977,368655,0,19733236,12096773,0,31830009
2021-06-04,Colombia,262318,142046,0,19995554,12238819,0,32234373
2021-06-05,Colombia,212643,164682,0,20208197,12403501,0,32611698
2021-06-06,Colombia,305621,162253,0,20513818,12565754,0,33079572
2021-06-07,Colombia,357619,90621,0,20871437,12656375,0,33527812
2021-06-08,Colombia,470958,232613,0,21342395,12888988,0,34231383
2021-06-09,Colombia,193943,193469,0,21536338,13082457,0,34618795
2021-06-10,Colombia,190102,129162,0,21726440,13211619,0,34938059
2021-06-11,Colombia,238528,285925,0,21964968,13497544,0,35462512
2021-06-12,Colombia,356724,111197,0,22321692,13608741,0,35930433
2021-06-13,Colombia,433193,325307,0,22754885,13934048,0,36688933
2021-06-14,Colombia,478785,380326,0,23233670,14314374,0,37548044
2021-06-15,Colombia,279921,344129,0,23513591,14658503,0,38172094
2021-06-16,Colombia,476022,335376,0,23989613,14993879,0,38983492
2021-06-17,Colombia,404040,237308,0,24393653,15231187,0,39624840
2021-06-18,Colombia,168721,271212,0,24562374,15502399,0,40064773
2021-06-19,Colombia,142372,252326,0,24704746,15754725,0,40459471
2021-06-20,Colombia,402251,369032,0,25106997,16123757,0,41230754
2021-06-21,Colombia,354247,380231,0,25461244,16503988,0,41965232
2021-06-22,Colombia,105162,231883,0,25566406,16735871,0,42302277
2021-06-23,Colombia,329307,379206,0,25895713,17115077,0,43010790
2021-06-24,Colombia,330128,177471,0,26225841,17292548,0,43518389
2021-06-25,Colombia,154702,310842,0,26380543,17603390,0,43983933
2021-06-26,Colombia,425361,372071,0,26805904,17975461,0,44781365
2021-06-27,Colombia,307845,365317,0,27113749,18340778,0,45454527
2021-06-28,Colombia,157882,291156,0,27271631,18631934,0,45903565
2021-06-29,Colombia,312144,353558,0,27583775,18985492,0,46569267
2021-06-30,Colombia,224078,92072,0,27807853,19077564,0,46885417
2021-07-01,Colombia,350591,194276,0,28158444,19271840,0,47430284
2021-07-02,Colombia,180894,362661,0,28339338,19634501,0,47973839
2021-07-03,Colombia,279022,223949,0,28618360,19858450,0,48476810
2021-07-04,Colombia,147811,346192,0,28766171,20204642,0,48970813
2021-07-05,Colombia,240409,313669,0,29006580,20518311,0,49524891
2021-07-06,Colombia,497068,75750,0,29503648,20594061,0,50097709
2021-07-07,Colombia,249612,348406,0,29753260,20942467,0,50695727
2021-07-08,Colombia,424368,396401,0,30177628,21338868,0,51516496
2021-07-09,Colombia,430901,66875,0,30608529,21405743,0,52014272
2021-07-10,Colombia,496627,183577,0,31105156,21589320,0,52694476
2021-07-11,Colombia,127889,345839,0,31233045,21935159,0,53168204
2021-07-12,Colombia,125193,291046,0,31358238,22226205,0,53584443
2021-07-13,Colombia,313747,238069,0,31671985,22464274,0,54136259
2021-07-14,Colombia,170398,264601,0,31842383,22728875,0,54571258
2021-07-15,Colombia,182696,75061,0,32025079,22803936,0,54829015
2021-07-16,Colombia,114811,282737,0,32139890,23086673,0,55226563
2021-07-17,Colombia,262435,331595,0,32402325,23418268,0,55820593
2021-07-18,Colombia,132764,265143,0,32535089,23683411,0,56218500
2021-07-19,Colombia,142014,78343,0,32677103,23761754,0,56438857
2021-07-20,Colombia,448851,149151,0,33125954,23910905,0,57036859
2021-07-21,Colombia,440364,156809,0,33566318,24067714,0,57634032
2021-07-22,Colombia,437582,74540,0,34003900,24142254,0,58146154
2021-07-23,Colombia,422754,159714,0,34426654,24301968,0,58728622
2021-07-24,Colombia,426073,330593,0,34852727,24632561,0,59485288
2021-07-25,Colombia,283396,384022,0,35136123,25016583,0,60152706
2021-07-26,Colombia,480596,144476,0,35616719,25161059,0,60777778
2021-07-27,Colombia,249918,127290,0,35866637,25288349,0,61154986
2021-07-28,Colombia,237393,303325,0,36104030,25591674,0,61695704
2021-07-29,Colombia,432990,305855,0,36537020,25897529,0,62434549
2021-07-30,Colombia,438104,398293,0,36975124,26295822,0,63270946
2021-07-31,Colombia,415116,167123,0,37390240,26462945,0,63853185
2021-08-01,Colombia,251095,399389,0,37641335,26862334,0,64503669
2021-08-02,Colombia,254571,282903,0,37895906,27145237,0,65041143
2021-08-03,Colombia,388075,170794,0,38283981,27316031,0,65600012
2021-08-04,Colombia,369688,226215,0,38653669,27542246,0,66195915
2021-08-05,Colombia,467628,231964,0,39121297,27774210,0,66895507
2021-08-06,Colombia,313093,236530,0,39434390,28010740,0,67445130
2021-08-07,Colombia,213458,149453,0,39647848,28160193,0,67808041
2021-08-08,Colombia,341234,58795,0,39989082,28218988,0,68208070
2021-08-09,Colombia,389624,232513,0,40378706,28451501,0,68830207
2021-08-10,Colombia,246625,185704,0,40625331,28637205,0,69262536
2021-08-11,Colombia,470538,366381,0,41095869,29003586,0,70099455
2021-08-12,Colombia,310329,233263,0,41406198,29236849,0,70643047
2021-08-13,Colombia,273108,152818,0,41679306,29389667,0,71068973
2021-08-14,Colombia,261438,283504,0,41940744,29673171,0,71613915
2021-08-15,Colombia,203879,309802,0,42144623,29982973,0,72127596
2021-08-16,Colombia,326203,179607,0,42470826,30162580,0,72633406
2021-08-17,Colombia,125056,123313,0,42595882,30285893,0,72881775
2021-08-18,Colombia,491943,280075,0,43087825,30565968,0,73653793
2021-08-19,Colombia,189253,120194,0,43277078,30686162,0,73963240
2021-08-20,Colombia,170438,214666,0,43447516,30900828,0,74348344
2021-08-21,Colombia,122789,110484,0,43570305,31011312,0,74581617
2021-08-22,Colombia,166744,61867,0,43737049,31073179,0,74810228
2021-08-23,Colombia,178486,369731,0,43915535,31442910,0,75358445
2021-08-24,Colombia,231463,112756,0,44146998,31555666,0,75702664
2021-08-25,Colombia,101961,112251,0,44248959,31667917,0,75916876
2021-08-26,Colombia,363055,176625,0,44612014,31844542,0,76456556
2021-08-27,Colombia,486325,163769,0,45098339,32008311,0,77106650
2021-08-28,Colombia,172370,285878,0,45270709,32294189,0,77564898
2021-08-29,Colombia,242023,348320,0,45512732,32642509,0,78155241
2021-08-30,Colombia,268167,51354,0,45780899,32693863,0,78474762
2021-08-31,Colombia,151423,82031,0,45932322,32775894,0,78708216
2021-09-01,Colombia,215743,382579,0,46148065,33158473,0,79306538
2021-09-02,Colombia,245202,247347,0,46393267,33405820,0,79799087
2021-09-03,Colombia,381624,344382,0,46774891,33750202,0,80525093
2021-09-04,Colombia,214465,105125,0,46989356,33855327,0,80844683
2021-09-05,Colombia,478694,223248,0,47468050,34078575,0,81546625
2021-09-06,Colombia,235344,222039,0,47703394,34300614,0,82004008
2021-09-07,Colombia,287219,109926,0,47990613,34410540,0,82401153
2021-09-08,Colombia,334690,101122,0,48325303,34511662,0,82836965
2021-09-09,Colombia,173428,363200,0,48498731,34874862,0,83373593
2021-09-10,Colombia,353460,336552,0,48852191,35211414,0,84063605
2021-09-11,Colombia,471380,110109,0,49323571,35321523,0,84645094
2021-09-12,Colombia,474351,79108,0,49797922,35400631,0,85198553
2021-09-13,Colombia,107654,59586,0,49905576,35460217,0,85365793
2021-09-14,Colombia,101294,210799,0,50006870,35671016,0,85677886
2021-09-15,Colombia,165937,392990,0,50172807,36064006,0,86236813
2021-09-16,Colombia,109652,283186,0,50282459,36347192,0,86629651
2021-09-17,Colombia,346606,295201,0,50629065,36642393,0,87271458
2021-09-18,Colombia,417848,239035,0,51046913,36881428,0,87928341
2021-09-19,Colombia,307353,308153,0,51354266,37189581,0,88543847
2021-09-20,Colombia,168687,88778,0,51522953,37278359,0,88801312
2021-09-21,Colombia,180031,295366,0,51702984,37573725,0,89276709
2021-09-22,Colombia,191400,342922,0,51894384,37916647,0,89811031
2021-09-23,Colombia,363274,153607,0,52257658,38070254,0,90327912
2021-09-24,Colombia,182076,155723,0,52439734,38225977,0,90665711
2021-09-25,Colombia,241725,285940,0,52681459,38511917,0,91193376
2021-09-26,Colombia,464195,292939,0,53145654,38804856,0,91950510
2021-09-27,Colombia,245633,222970,0,53391287,39027826,0,92419113
2021-09-28,Colombia,457141,390381,0,53848428,39418207,0,93266635
2021-09-29,Colombia,449086,171675,0,54297514,39589882,0,93887396
2021-09-30,Colombia,278740,82169,0,54576254,39672051,0,94248305
2021-10-01,Colombia,460741,221260,0,55036995,39893311,0,94930306
2021-10-02,Colombia,172522,62069,0,55209517,39955380,0,95164897
2021-10-03,Colombia,243401,60618,0,55452918,40015998,0,95468916
2021-10-04,Colombia,206256,211672,0,55659174,40227670,0,95886844
2021-10-05,Colombia,126673,50142,0,55785847,40277812,0,96063659
2021-10-06,Colombia,278815,273167,0,56064662,40550979,0,96615641
2021-10-07,Colombia,356318,87924,0,56420980,40638903,0,97059883
2021-10-08,Colombia,241519,350891,0,56662499,40989794,0,97652293
2021-10-09,Colombia,400922,311677,0,57063421,41301471,0,98364892
2021-10-10,Colombia,365818,200457,0,57429239,41501928,0,98931167
2021-10-11,Colombia,129687,109453,0,57558926,41611381,0,99170307
2021-10-12,Colombia,240834,363042,0,57799760,41974423,0,99774183
2021-10-13,Colombia,461538,173554,0,58261298,42147977,0,100409275
2021-10-14,Colombia,267619,264374,86942,58528917,42412351,86942,101028210
2021-10-15,Colombia,376522,299592,90770,58905439,42711943,177712,101795094
2021-10-16,Colombia,459271,314627,77635,59364710,43026570,255347,102646627
2021-10-17,Colombia,419246,122585,45659,59783956,43149155,301006,103234117
2021-10-18,Colombia,239026,367621,75428,60022982,43516776,376434,103916192
2021-10-19,Colombia,330830,274245,39549,60353812,43791021,415983,104560816
2021-10-20,Colombia,122112,309298,22192,60475924,44100319,438175,105014418
2021-10-21,Colombia,116733,258151,68127,60592657,44358470,506302,105457429
2021-10-22,Colombia,279075,193741,69335,60871732,44552211,575637,105999580
2021-10-23,Colombia,274237,333182,55856,61145969,44885393,631493,106662855
2021-10-24,Colombia,355830,78145,99822,61501799,44963538,731315,107196652
2021-10-25,Colombia,464233,122819,23302,61966032,45086357,754617,107807006
2021-10-26,Colombia,356965,313844,46140,62322997,45400201,800757,108523955
2021-10-27,Colombia,239373,238530,18648,62562370,45638731,819405,109020506
2021-10-28,Colombia,465465,385537,85444,63027835,46024268,904849,109956952
2021-10-29,Colombia,203365,241088,99611,63231200,46265356,1004460,110501016
2021-10-30,Colombia,363423,290987,48391,63594623,46556343,1052851,111203817
2021-10-31,Colombia,355307,303745,44036,63949930,46860088,1096887,111906905
2021-11-01,Colombia,334262,141686,38109,64284192,47001774,1134996,112420962
2021-11-02,Colombia,481309,108214,63252,64765501,47109988,1198248,113073737
2021-11-03,Colombia,229126,332739,89670,64994627,47442727,1287918,113725272
2021-11-04,Colombia,228441,135934,85555,65223068,47578661,1373473,114175202
2021-11-05,Colombia,409673,172335,54564,65632741,47750996,1428037,114811774
2021-11-06,Colombia,162134,284647,35373,65794875,48035643,1463410,115293928
2021-11-07,Colombia,310146,251219,31064,66105021,48286862,1494474,115886357
2021-11-08,Colombia,331855,222748,94431,66436876,48509610,1588905,116535391
2021-11-09,Colombia,379502,374535,18177,66816378,48884145,1607082,117307605
2021-11-10,Colombia,418891,51207,90914,67235269,48935352,1697996,117868617
2021-11-11,Colombia,113032,83129,82846,67348301,49018481,1780842,118147624
2021-11-12,Colombia,268226,129985,22948,67616527,49148466,1803790,118568783
2021-11-13,Colombia,463059,275321,31395,68079586,49423787,1835185,119338558
2021-11-14,Colombia,308186,51957,98403,68387772,49475744,1933588,119797104
2021-11-15,Colombia,475059,148870,59461,68862831,49624614,1993049,120480494
2021-11-16,Colombia,128301,264470,90330,68991132,49889084,2083379,120963595
2021-11-17,Colombia,173479,363765,96772,69164611,50252849,2180151,121597611
2021-11-18,Colombia,326331,87858,94317,69490942,50340707,2274468,122106117
2021-11-19,Colombia,164975,370643,65579,69655917,50711350,2340047,122707314
2021-11-20,Colombia,211877,173202,56421,69867794,50884552,2396468,123148814
2021-11-21,Colombia,457301,363990,10802,70325095,51248542,2407270,123980907
2021-11-22,Colombia,404718,108060,48530,70729813,51356602,2455800,124542215
2021-11-23,Colombia,253862,90857,96375,70983675,51447459,2552175,124983309
2021-11-24,Colombia,248804,265113,54229,71232479,51712572,2606404,125551455
2021-11-25,Colombia,180346,124314,47900,71412825,51836886,2654304,125904015
2021-11-26,Colombia,484460,143142,53266,71897285,51980028,2707570,126584883
2021-11-27,Colombia,263028,171491,59666,72160313,52151519,2767236,127079068
2021-11-28,Colombia,449688,212509,81210,72610001,52364028,2848446,127822475
2021-11-29,Colombia,145936,252747,49556,72755937,52616775,2898002,128270714
2021-11-30,Colombia,362168,238168,16240,73118105,52854943,2914242,128887290
2021-12-01,Colombia,177650,97941,17094,73295755,52952884,2931336,129179975
2021-12-02,Colombia,234956,56869,53965,73530711,53009753,2985301,129525765
2021-12-03,Colombia,136554,138480,24306,73667265,53148233,3009607,129825105
2021-12-04,Colombia,346183,97538,63489,74013448,53245771,3073096,130332315
2021-12-05,Colombia,419528,230595,75472,74432976,53476366,3148568,131057910
2021-12-06,Colombia,221740,240063,65528,74654716,53716429,3214096,131585241
2021-12-07,Colombia,395627,201160,11059,75050343,53917589,3225155,132193087
2021-12-08,Colombia,300963,166749,78351,75351306,54084338,3303506,132739150
2021-12-09,Colombia,448250,183467,29362,75799556,54267805,3332868,133400229
2021-12-10,Colombia,254908,276531,29735,76054464,54544336,3362603,133961403
2021-12-11,Colombia,413406,67244,86851,76467870,54611580,3449454,134528904
2021-12-12,Colombia,427225,313380,24914,76895095,54924960,3474368,135294423
2021-12-13,Colombia,494608,142220,34988,77389703,55067180,3509356,135966239
2021-12-14,Colombia,190599,82511,68885,77580302,55149691,3578241,136308234
2021-12-15,Colombia,307018,218386,50101,77887320,55368077,3628342,136883739
2021-12-16,Colombia,353656,203793,78642,78240976,55571870,3706984,137519830
2021-12-17,Colombia,315131,372133,79052,78556107,55944003,3786036,138286146
2021-12-18,Colombia,352820,265692,88136,78908927,56209695,3874172,138992794
2021-12-19,Colombia,249315,191836,58844,79158242,56401531,3933016,139492789
2021-12-20,Colombia,442180,214729,11226,79600422,56616260,3944242,140160924
2021-12-21,Colombia,430753,354915,47614,80031175,56971175,3991856,140994206
2021-12-22,Colombia,447189,248985,11551,80478364,57220160,4003407,141701931
2021-12-23,Colombia,403139,188797,83129,80881503,57408957,4086536,142376996
2021-12-24,Colombia,263919,347142,38350,81145422,57756099,4124886,143026407
2021-12-25,Colombia,464472,107037,66508,81609894,57863136,4191394,143664424
2021-12-26,Colombia,186623,376063,18339,81796517,58239199,4209733,144245449
2021-12-27,Colombia,374546,392886,22233,82171063,58632085,4231966,145035114
2021-12-28,Colombia,464557,332677,59937,82635620,58964762,4291903,145892285
2021-12-29,Colombia,418307,163337,45673,83053927,59128099,4337576,146519602
2021-12-30,Colombia,109019,94833,71314,83162946,59222932,4408890,146794768
2021-12-31,Colombia,453201,345449,28443,83616147,59568381,4437333,147621861
2022-01-01,Colombia,125864,208915,51829,83742011,59777296,4489162,148008469
2022-01-02,Colombia,355398,120204,76582,84097409,59897500,4565744,148560653
2022-01-03,Colombia,264817,108696,30981,84362226,60006196,4596725,148965147
2022-01-04,Colombia,205985,321764,28118,84568211,60327960,4624843,149521014
2022-01-05,Colombia,446241,216505,23154,85014452,60544465,4647997,150206914
2022-01-06,Colombia,247812,258662,41595,85262264,60803127,4689592,150754983
