date,state,country,hospital_admissions,icu_admissions,ventilator_usage,available_beds,available_icu_beds
2022-11-04,Delhi,India,117,22,10,356,89
2022-11-04,Uttar Pradesh,India,38,6,2,270,78
2022-11-04,West Bengal,India,125,30,9,417,31
2022-11-04,Gujarat,India,65,13,5,683,46
2022-11-04,Rajasthan,India,119,22,8,535,18
2022-11-04,Madhya Pradesh,India,185,28,13,764,57
2022-11-05,Maharashtra,India,167,31,11,814,56
2022-11-05,Karnataka,India,85,16,7,968,81
2022-11-05,Kerala,India,154,36,15,973,48
2022-11-05,Tamil Nadu,India,275,68,25,245,23
2022-11-05,Delhi,India,118,26,11,866,23
2022-11-05,Uttar Pradesh,India,161,39,12,553,85
2022-11-05,West Bengal,India,206,51,24,990,43
2022-11-05,Gujarat,India,65,15,5,685,34
2022-11-05,Rajasthan,India,168,32,9,856,63
2022-11-05,Madhya Pradesh,India,248,41,19,733,80
2022-11-06,Maharashtra,India,163,32,10,452,90
2022-11-06,Karnataka,India,38,9,4,464,17
2022-11-06,Kerala,India,69,11,4,723,71
2022-11-06,Tamil Nadu,India,112,27,12,364,86
2022-11-06,Delhi,India,117,18,8,547,58
2022-11-06,Uttar Pradesh,India,65,10,4,683,45
2022-11-06,West Bengal,India,239,47,21,434,100
2022-11-06,Gujarat,India,153,24,8,806,90
2022-11-06,Rajasthan,India,54,10,3,135,60
2022-11-06,Madhya Pradesh,India,160,32,15,235,99
2022-11-07,Maharashtra,India,332,71,24,441,90
2022-11-07,Karnataka,India,71,12,4,156,83
2022-11-07,Kerala,India,90,14,5,556,26
2022-11-07,Tamil Nadu,India,36,5,1,381,95
2022-11-07,Delhi,India,237,49,21,321,30
2022-11-07,Uttar Pradesh,India,32,5,2,304,68
2022-11-07,West Bengal,India,68,15,5,276,89
2022-11-07,Gujarat,India,136,28,8,863,20
2022-11-07,Rajasthan,India,101,24,11,544,87
2022-11-07,Madhya Pradesh,India,253,50,17,711,33
2022-11-08,Maharashtra,India,269,45,14,767,100
2022-11-08,Karnataka,India,182,29,12,462,25
2022-11-08,Kerala,India,74,16,7,462,84
2022-11-08,Tamil Nadu,India,168,33,12,604,92
2022-11-08,Delhi,India,281,47,19,964,60
2022-11-08,Uttar Pradesh,India,89,21,8,241,83
2022-11-08,West Bengal,India,54,12,5,345,99
2022-11-08,Gujarat,India,126,25,11,685,43
2022-11-08,Rajasthan,India,327,53,22,423,24
2022-11-08,Madhya Pradesh,India,68,14,6,659,35
2022-11-09,Maharashtra,India,240,37,12,284,72
2022-11-09,Karnataka,India,117,27,9,485,10
2022-11-09,Kerala,India,322,71,35,570,26
2022-11-09,Tamil Nadu,India,91,22,10,207,92
2022-11-09,Delhi,India,201,33,13,423,38
2022-11-09,Uttar Pradesh,India,42,9,3,468,53
2022-11-09,West Bengal,India,263,62,23,746,76
2022-11-09,Gujarat,India,35,6,2,672,22
2022-11-09,Rajasthan,India,242,40,12,818,32
2022-11-09,Madhya Pradesh,India,98,15,7,846,44
2022-11-10,Maharashtra,India,189,42,13,982,94
2022-11-10,Karnataka,India,275,48,20,900,13
2022-11-10,Kerala,India,295,64,29,886,43
2022-11-10,Tamil Nadu,India,40,7,3,141,91
2022-11-10,Delhi,India,75,15,6,160,18
2022-11-10,Uttar Pradesh,India,313,49,22,513,36
2022-11-10,West Bengal,India,260,49,20,652,26
2022-11-10,Gujarat,India,287,70,29,587,97
2022-11-10,Rajasthan,India,177,42,15,848,59
2022-11-10,Madhya Pradesh,India,75,14,4,739,19
2022-11-11,Maharashtra,India,253,45,20,383,100
2022-11-11,Karnataka,India,244,36,16,551,77
2022-11-11,Kerala,India,48,8,3,228,20
2022-11-11,Tamil Nadu,India,134,28,9,835,94
2022-11-11,Delhi,India,220,51,21,177,21
2022-11-11,Uttar Pradesh,India,86,17,7,549,81
2022-11-11,West Bengal,India,55,9,4,744,63
2022-11-11,Gujarat,India,324,49,23,824,39
2022-11-11,Rajasthan,India,161,39,16,196,65
2022-11-11,Madhya Pradesh,India,54,8,3,189,80
2022-11-12,Maharashtra,India,294,62,23,586,34
2022-11-12,Karnataka,India,121,21,8,301,34
2022-11-12,Kerala,India,104,22,10,136,47
2022-11-12,Tamil Nadu,India,258,57,25,888,87
2022-11-12,Delhi,India,67,11,5,957,12
2022-11-12,Uttar Pradesh,India,153,23,7,740,32
2022-11-12,West Bengal,India,142,21,7,994,77
2022-11-12,Gujarat,India,57,11,4,901,40
2022-11-12,Rajasthan,India,244,53,16,459,67
2022-11-12,Madhya Pradesh,India,166,30,12,312,64
2022-11-13,Maharashtra,India,185,45,18,713,38
2022-11-13,Karnataka,India,207,47,14,744,65
2022-11-13,Kerala,India,157,35,11,666,10
2022-11-13,Tamil Nadu,India,189,36,14,481,37
2022-11-13,Delhi,India,124,27,12,467,33
2022-11-13,Uttar Pradesh,India,235,51,22,339,65
2022-11-13,West Bengal,India,114,27,9,422,63
2022-11-13,Gujarat,India,65,14,6,244,86
2022-11-13,Rajasthan,India,137,31,11,535,13
2022-11-13,Madhya Pradesh,India,107,26,9,751,73
2022-11-14,Maharashtra,India,82,16,5,290,43
2022-11-14,Karnataka,India,141,33,11,892,32
2022-11-14,Kerala,India,240,57,27,678,98
2022-11-14,Tamil Nadu,India,191,32,10,569,33
2022-11-14,Delhi,India,132,28,11,959,65
2022-11-14,Uttar Pradesh,India,71,11,3,262,30
2022-11-14,West Bengal,India,311,47,18,748,78
2022-11-14,Gujarat,India,206,40,18,529,25
2022-11-14,Rajasthan,India,62,12,3,129,75
2022-11-14,Madhya Pradesh,India,91,14,6,354,95
2022-11-15,Maharashtra,India,169,36,17,996,21
2022-11-15,Karnataka,India,30,4,1,761,38
2022-11-15,Kerala,India,246,56,26,470,80
2022-11-15,Tamil Nadu,India,193,30,14,501,78
2022-11-15,Delhi,India,74,11,3,900,65
2022-11-15,Uttar Pradesh,India,194,46,19,192,87
2022-11-15,West Bengal,India,81,13,5,913,44
2022-11-15,Gujarat,India,63,11,3,886,39
2022-11-15,Rajasthan,India,102,19,7,288,22
2022-11-15,Madhya Pradesh,India,288,68,27,688,72
2022-11-16,Maharashtra,India,234,45,16,869,43
2022-11-16,Karnataka,India,136,33,15,798,61
2022-11-16,Kerala,India,254,55,16,291,11
2022-11-16,Tamil Nadu,India,312,56,20,873,36
2022-11-16,Delhi,India,166,26,10,675,28
2022-11-16,Uttar Pradesh,India,136,31,14,106,60
2022-11-16,West Bengal,India,248,41,16,227,67
2022-11-16,Gujarat,India,278,62,28,692,77
2022-11-16,Rajasthan,India,320,58,20,257,19
2022-11-16,Madhya Pradesh,India,111,25,10,314,86
2022-11-17,Maharashtra,India,60,10,4,943,99
2022-11-17,Karnataka,India,69,11,4,366,55
2022-11-17,Kerala,India,28,6,2,311,87
2022-11-17,Tamil Nadu,India,266,45,20,752,93
2022-11-17,Delhi,India,224,47,14,454,67
2022-11-17,Uttar Pradesh,India,136,31,9,443,34
2022-11-17,West Bengal,India,48,10,4,701,84
2022-11-17,Gujarat,India,74,18,6,589,78
2022-11-17,Rajasthan,India,143,26,12,594,18
2022-11-17,Madhya Pradesh,India,30,4,1,334,29
2022-11-18,Maharashtra,India,90,17,7,693,68
2022-11-18,Karnataka,India,89,21,9,673,73
2022-11-18,Kerala,India,87,16,7,145,33
2022-11-18,Tamil Nadu,India,126,28,8,715,93
2022-11-18,Delhi,India,197,40,18,362,52
2022-11-18,Uttar Pradesh,India,173,36,12,551,20
2022-11-18,West Bengal,India,84,14,6,665,12
2022-11-18,Gujarat,India,39,8,3,254,41
2022-11-18,Rajasthan,India,132,32,11,154,54
2022-11-18,Madhya Pradesh,India,209,45,15,781,45
2022-11-19,Maharashtra,India,295,70,28,695,31
2022-11-19,Karnataka,India,84,12,3,783,69
2022-11-19,Kerala,India,120,25,8,547,79
2022-11-19,Tamil Nadu,India,130,23,8,424,38
2022-11-19,Delhi,India,175,29,9,307,19
2022-11-19,Uttar Pradesh,India,90,13,5,394,43
2022-11-19,West Bengal,India,286,65,21,604,53
2022-11-19,Gujarat,India,74,16,6,607,54
2022-11-19,Rajasthan,India,237,45,15,915,100
2022-11-19,Madhya Pradesh,India,92,21,8,894,32
2022-11-20,Maharashtra,India,258,59,28,458,28
2022-11-20,Karnataka,India,136,29,13,490,11
2022-11-20,Kerala,India,35,5,1,181,17
2022-11-20,Tamil Nadu,India,158,30,11,633,19
2022-11-20,Delhi,India,93,16,7,136,54
2022-11-20,Uttar Pradesh,India,139,28,9,716,40
2022-11-20,West Bengal,India,38,8,2,911,51
2022-11-20,Gujarat,India,105,25,9,539,91
2022-11-20,Rajasthan,India,289,65,24,706,64
2022-11-20,Madhya Pradesh,India,268,58,26,521,99
2022-11-21,Maharashtra,India,263,52,19,410,50
2022-11-21,Karnataka,India,216,51,15,540,31
2022-11-21,Kerala,India,116,28,11,249,74
2022-11-21,Tamil Nadu,India,181,40,15,341,18
2022-11-21,Delhi,India,275,51,24,508,33
2022-11-21,Uttar Pradesh,India,145,29,13,848,62
2022-11-21,West Bengal,India,212,46,19,311,100
2022-11-21,Gujarat,India,35,5,2,428,44
2022-11-21,Rajasthan,India,246,45,16,373,15
2022-11-21,Madhya Pradesh,India,303,61,19,530,56
2022-11-22,Maharashtra,India,207,31,14,679,83
2022-11-22,Karnataka,India,95,15,7,461,42
2022-11-22,Kerala,India,256,39,19,344,23
2022-11-22,Tamil Nadu,India,70,13,4,559,20
2022-11-22,Delhi,India,204,45,22,637,49
2022-11-22,Uttar Pradesh,India,112,21,6,757,31
2022-11-22,West Bengal,India,287,70,25,899,46
2022-11-22,Gujarat,India,43,9,3,211,40
2022-11-22,Rajasthan,India,158,30,11,351,64
2022-11-22,Madhya Pradesh,India,322,56,24,593,20
2022-11-23,Maharashtra,India,76,17,7,616,35
2022-11-23,Karnataka,India,29,6,2,701,35
2022-11-23,Kerala,India,317,57,24,729,80
2022-11-23,Tamil Nadu,India,251,52,20,593,93
2022-11-23,Delhi,India,121,24,9,681,86
2022-11-23,Uttar Pradesh,India,231,53,23,404,52
2022-11-23,West Bengal,India,181,40,16,537,24
2022-11-23,Gujarat,India,231,51,17,822,16
2022-11-23,Rajasthan,India,295,54,17,763,24
2022-11-23,Madhya Pradesh,India,267,65,31,783,89
2022-11-24,Maharashtra,India,321,69,23,894,87
2022-11-24,Karnataka,India,56,10,4,406,28
2022-11-24,Kerala,India,215,34,10,422,61
2022-11-24,Tamil Nadu,India,223,35,11,148,87
2022-11-24,Delhi,India,76,12,5,152,89
2022-11-24,Uttar Pradesh,India,161,26,11,758,79
2022-11-24,West Bengal,India,62,10,4,961,78
2022-11-24,Gujarat,India,295,58,25,852,86
2022-11-24,Rajasthan,India,201,46,20,235,12
2022-11-24,Madhya Pradesh,India,245,45,14,157,98
2022-11-25,Maharashtra,India,243,56,23,495,47
2022-11-25,Karnataka,India,167,34,12,624,58
2022-11-25,Kerala,India,270,52,21,752,31
2022-11-25,Tamil Nadu,India,362,54,24,354,80
2022-11-25,Delhi,India,200,49,23,867,82
2022-11-25,Uttar Pradesh,India,92,14,5,926,76
2022-11-25,West Bengal,India,70,15,6,790,33
2022-11-25,Gujarat,India,131,21,6,331,54
2022-11-25,Rajasthan,India,189,36,11,499,63
2022-11-25,Madhya Pradesh,India,142,28,9,887,15
2022-11-26,Maharashtra,India,274,41,13,794,96
2022-11-26,Karnataka,India,148,31,13,657,63
2022-11-26,Kerala,India,60,12,3,518,84
2022-11-26,Tamil Nadu,India,322,57,18,339,87
2022-11-26,Delhi,India,309,57,26,365,15
2022-11-26,Uttar Pradesh,India,231,47,16,261,58
2022-11-26,West Bengal,India,216,42,13,726,10
2022-11-26,Gujarat,India,143,24,8,305,78
2022-11-26,Rajasthan,India,180,34,14,943,77
2022-11-26,Madhya Pradesh,India,86,20,8,463,88
2022-11-27,Maharashtra,India,347,71,30,138,39
2022-11-27,Karnataka,India,163,25,12,927,66
2022-11-27,Kerala,India,84,15,7,953,14
2022-11-27,Tamil Nadu,India,320,51,20,651,46
2022-11-27,Delhi,India,179,38,17,410,67
2022-11-27,Uttar Pradesh,India,40,9,3,607,74
2022-11-27,West Bengal,India,285,48,18,317,78
2022-11-27,Gujarat,India,92,20,6,286,52
2022-11-27,Rajasthan,India,120,18,8,797,34
2022-11-27,Madhya Pradesh,India,65,14,6,586,69
2022-11-28,Maharashtra,India,92,16,5,513,90
2022-11-28,Karnataka,India,48,10,4,388,28
2022-11-28,Kerala,India,193,35,15,809,74
2022-11-28,Tamil Nadu,India,180,41,19,762,30
2022-11-28,Delhi,India,68,13,4,938,59
2022-11-28,Uttar Pradesh,India,286,49,17,355,35
2022-11-28,West Bengal,India,306,46,17,826,63
2022-11-28,Gujarat,India,276,61,19,613,59
2022-11-28,Rajasthan,India,152,24,8,702,97
2022-11-28,Madhya Pradesh,India,79,11,4,186,99
2022-11-29,Maharashtra,India,206,39,13,103,14
2022-11-29,Karnataka,India,38,8,3,559,53
2022-11-29,Kerala,India,205,33,11,204,34
2022-11-29,Tamil Nadu,India,238,54,25,196,100
2022-11-29,Delhi,India,339,83,32,387,55
2022-11-29,Uttar Pradesh,India,211,42,17,211,81
2022-11-29,West Bengal,India,64,11,3,737,59
2022-11-29,Gujarat,India,314,60,28,502,72
2022-11-29,Rajasthan,India,123,27,8,704,54
2022-11-29,Madhya Pradesh,India,57,12,5,712,67
2022-11-30,Maharashtra,India,239,40,18,918,90
2022-11-30,Karnataka,India,101,18,8,946,53
2022-11-30,Kerala,India,221,35,16,304,68
2022-11-30,Tamil Nadu,India,47,11,5,589,80
2022-11-30,Delhi,India,321,77,35,258,56
2022-11-30,Uttar Pradesh,India,223,44,19,753,43
2022-11-30,West Bengal,India,270,63,25,655,33
2022-11-30,Gujarat,India,142,25,8,537,98
2022-11-30,Rajasthan,India,351,72,28,238,66
2022-11-30,Madhya Pradesh,India,114,19,7,422,93
2022-12-01,Maharashtra,India,120,27,11,360,27
2022-12-01,Karnataka,India,65,10,4,764,29
2022-12-01,Kerala,India,106,26,11,838,10
2022-12-01,Tamil Nadu,India,257,40,13,241,32
2022-12-01,Delhi,India,97,21,10,777,21
2022-12-01,Uttar Pradesh,India,131,28,12,778,11
2022-12-01,West Bengal,India,243,54,23,225,22
2022-12-01,Gujarat,India,81,18,8,661,63
2022-12-01,Rajasthan,India,61,13,4,581,89
2022-12-01,Madhya Pradesh,India,41,9,3,377,83
2022-12-02,Maharashtra,India,316,61,18,408,19
2022-12-02,Karnataka,India,271,60,25,358,19
2022-12-02,Kerala,India,211,43,20,477,59
2022-12-02,Tamil Nadu,India,312,49,21,400,50
2022-12-02,Delhi,India,84,16,6,190,10
2022-12-02,Uttar Pradesh,India,136,22,10,426,53
2022-12-02,West Bengal,India,341,77,27,255,60
2022-12-02,Gujarat,India,237,50,20,488,64
2022-12-02,Rajasthan,India,139,26,8,922,20
2022-12-02,Madhya Pradesh,India,129,26,10,343,48
2022-12-03,Maharashtra,India,253,53,24,935,20
2022-12-03,Karnataka,India,208,34,12,550,19
2022-12-03,Kerala,India,218,41,13,783,47
2022-12-03,Tamil Nadu,India,144,23,9,522,19
2022-12-03,Delhi,India,358,67,32,158,20
2022-12-03,Uttar Pradesh,India,275,43,15,932,22
2022-12-03,West Bengal,India,129,24,7,121,74
2022-12-03,Gujarat,India,270,58,17,581,95
2022-12-03,Rajasthan,India,112,17,7,436,10
2022-12-03,Madhya Pradesh,India,296,52,21,257,99
2022-12-04,Maharashtra,India,62,9,3,147,54
2022-12-04,Karnataka,India,54,11,4,313,60
2022-12-04,Kerala,India,104,19,5,146,45
2022-12-04,Tamil Nadu,India,162,29,8,492,48
2022-12-04,Delhi,India,225,40,17,513,12
2022-12-04,Uttar Pradesh,India,105,23,9,246,76
2022-12-04,West Bengal,India,303,51,21,101,44
2022-12-04,Gujarat,India,128,20,7,397,80
2022-12-04,Rajasthan,India,312,51,15,161,64
2022-12-04,Madhya Pradesh,India,74,15,7,275,49
2022-12-05,Maharashtra,India,75,17,7,691,74
2022-12-05,Karnataka,India,229,53,25,204,76
2022-12-05,Kerala,India,171,25,11,759,79
2022-12-05,Tamil Nadu,India,288,54,18,542,45
2022-12-05,Delhi,India,291,69,31,572,77
2022-12-05,Uttar Pradesh,India,182,44,21,662,36
2022-12-05,West Bengal,India,312,65,25,757,26
2022-12-05,Gujarat,India,36,7,3,485,100
2022-12-05,Rajasthan,India,76,11,4,269,28
2022-12-05,Madhya Pradesh,India,252,61,24,687,29
2022-12-06,Maharashtra,India,140,21,10,840,16
2022-12-06,Karnataka,India,170,25,8,966,43
2022-12-06,Kerala,India,255,46,20,625,65
2022-12-06,Tamil Nadu,India,61,12,4,938,13
2022-12-06,Delhi,India,59,9,4,855,79
2022-12-06,Uttar Pradesh,India,259,64,24,670,57
2022-12-06,West Bengal,India,72,14,6,524,31
2022-12-06,Gujarat,India,283,65,30,390,83
2022-12-06,Rajasthan,India,148,31,12,550,55
2022-12-06,Madhya Pradesh,India,163,27,8,556,29
2022-12-07,Maharashtra,India,83,19,9,544,35
2022-12-07,Karnataka,India,222,41,15,929,92
2022-12-07,Kerala,India,213,48,22,234,19
2022-12-07,Tamil Nadu,India,114,24,10,960,31
2022-12-07,Delhi,India,185,28,8,256,94
2022-12-07,Uttar Pradesh,India,200,36,12,539,51
2022-12-07,West Bengal,India,115,19,8,588,30
2022-12-07,Gujarat,India,163,39,16,639,21
2022-12-07,Rajasthan,India,279,55,23,918,27
2022-12-07,Madhya Pradesh,India,208,45,21,207,24
2022-12-08,Maharashtra,India,142,28,12,756,93
2022-12-08,Karnataka,India,391,63,22,242,79
2022-12-08,Kerala,India,155,26,9,202,29
2022-12-08,Tamil Nadu,India,58,9,2,182,69
2022-12-08,Delhi,India,133,21,7,929,17
2022-12-08,Uttar Pradesh,India,125,20,7,446,77
2022-12-08,West Bengal,India,67,13,6,879,87
2022-12-08,Gujarat,India,221,34,16,201,47
2022-12-08,Rajasthan,India,254,41,13,421,71
2022-12-08,Madhya Pradesh,India,144,24,10,341,19
2022-12-09,Maharashtra,India,253,43,14,606,43
2022-12-09,Karnataka,India,255,42,15,349,56
2022-12-09,Kerala,India,161,30,9,704,89
2022-12-09,Tamil Nadu,India,90,21,10,375,54
2022-12-09,Delhi,India,158,37,14,556,15
2022-12-09,Uttar Pradesh,India,37,7,2,290,11
2022-12-09,West Bengal,India,407,92,31,988,90
2022-12-09,Gujarat,India,264,44,19,243,35
2022-12-09,Rajasthan,India,141,26,11,677,90
2022-12-09,Madhya Pradesh,India,173,33,11,414,82
2022-12-10,Maharashtra,India,103,17,5,475,23
2022-12-10,Karnataka,India,403,95,32,510,76
2022-12-10,Kerala,India,44,8,2,563,90
2022-12-10,Tamil Nadu,India,137,23,11,418,10
2022-12-10,Delhi,India,315,63,26,219,46
2022-12-10,Uttar Pradesh,India,113,23,10,735,29
2022-12-10,West Bengal,India,275,55,24,599,52
2022-12-10,Gujarat,India,401,66,26,517,82
2022-12-10,Rajasthan,India,58,11,3,797,33
2022-12-10,Madhya Pradesh,India,69,15,4,952,88
2022-12-11,Maharashtra,India,75,14,4,553,18
2022-12-11,Karnataka,India,314,60,27,884,11
2022-12-11,Kerala,India,61,9,3,373,100
2022-12-11,Tamil Nadu,India,106,21,6,628,72
2022-12-11,Delhi,India,233,42,17,676,60
2022-12-11,Uttar Pradesh,India,194,41,13,374,48
2022-12-11,West Bengal,India,264,57,25,685,69
2022-12-11,Gujarat,India,224,46,16,965,80
2022-12-11,Rajasthan,India,216,42,20,516,76
2022-12-11,Madhya Pradesh,India,185,34,14,862,29
2022-12-12,Maharashtra,India,146,28,13,250,73
2022-12-12,Karnataka,India,236,37,16,928,76
2022-12-12,Kerala,India,44,8,3,904,73
2022-12-12,Tamil Nadu,India,215,34,11,870,18
2022-12-12,Delhi,India,67,12,5,959,89
2022-12-12,Uttar Pradesh,India,302,52,23,678,78
2022-12-12,West Bengal,India,80,15,7,827,39
2022-12-12,Gujarat,India,287,56,26,468,95
2022-12-12,Rajasthan,India,332,68,21,517,27
2022-12-12,Madhya Pradesh,India,197,40,17,861,84
2022-12-13,Maharashtra,India,47,9,4,552,50
2022-12-13,Karnataka,India,46,7,2,795,66
2022-12-13,Kerala,India,110,23,9,349,57
2022-12-13,Tamil Nadu,India,222,35,11,480,51
2022-12-13,Delhi,India,239,54,23,985,30
2022-12-13,Uttar Pradesh,India,183,40,17,521,94
2022-12-13,West Bengal,India,396,98,29,653,51
2022-12-13,Gujarat,India,268,43,18,299,87
2022-12-13,Rajasthan,India,103,16,7,450,70
2022-12-13,Madhya Pradesh,India,80,17,6,257,17
2022-12-14,Maharashtra,India,265,53,26,867,43
2022-12-14,Karnataka,India,60,12,5,248,92
2022-12-14,Kerala,India,50,11,3,610,52
2022-12-14,Tamil Nadu,India,348,52,16,953,98
2022-12-14,Delhi,India,49,7,2,225,57
2022-12-14,Uttar Pradesh,India,315,56,25,200,54
2022-12-14,West Bengal,India,370,87,26,939,28
2022-12-14,Gujarat,India,325,66,30,469,63
2022-12-14,Rajasthan,India,148,26,11,330,58
2022-12-14,Madhya Pradesh,India,243,52,25,555,99
2022-12-15,Maharashtra,India,182,39,11,861,37
2022-12-15,Karnataka,India,102,17,6,147,56
2022-12-15,Kerala,India,216,50,21,139,29
2022-12-15,Tamil Nadu,India,127,27,13,947,16
2022-12-15,Delhi,India,282,43,19,913,34
2022-12-15,Uttar Pradesh,India,225,54,16,131,64
2022-12-15,West Bengal,India,212,45,16,281,20
2022-12-15,Gujarat,India,154,30,13,893,71
2022-12-15,Rajasthan,India,117,25,10,131,26
2022-12-15,Madhya Pradesh,India,199,38,18,534,52
2022-12-16,Maharashtra,India,202,33,12,163,45
2022-12-16,Karnataka,India,209,46,18,563,36
2022-12-16,Kerala,India,191,37,12,373,85
2022-12-16,Tamil Nadu,India,314,72,34,261,89
2022-12-16,Delhi,India,43,8,3,788,77
2022-12-16,Uttar Pradesh,India,127,22,10,538,11
2022-12-16,West Bengal,India,307,71,22,254,88
2022-12-16,Gujarat,India,197,46,17,818,69
2022-12-16,Rajasthan,India,264,50,21,537,27
2022-12-16,Madhya Pradesh,India,359,76,37,439,81
2022-12-17,Maharashtra,India,91,18,6,130,92
2022-12-17,Karnataka,India,172,26,8,796,36
2022-12-17,Kerala,India,268,53,24,436,33
2022-12-17,Tamil Nadu,India,158,25,11,229,65
2022-12-17,Delhi,India,117,20,7,209,52
2022-12-17,Uttar Pradesh,India,179,29,14,526,47
2022-12-17,West Bengal,India,107,23,8,856,56
2022-12-17,Gujarat,India,83,13,5,228,70
2022-12-17,Rajasthan,India,135,33,15,261,87
2022-12-17,Madhya Pradesh,India,288,59,18,133,89
2022-12-18,Maharashtra,India,156,25,11,281,85
2022-12-18,Karnataka,India,87,21,6,345,20
2022-12-18,Kerala,India,290,69,29,921,38
2022-12-18,Tamil Nadu,India,303,69,25,732,33
2022-12-18,Delhi,India,118,22,6,445,69
2022-12-18,Uttar Pradesh,India,315,78,28,705,17
2022-12-18,West Bengal,India,82,18,7,959,45
2022-12-18,Gujarat,India,138,32,10,320,69
2022-12-18,Rajasthan,India,256,63,27,260,33
2022-12-18,Madhya Pradesh,India,104,21,10,846,61
2022-12-19,Maharashtra,India,221,41,14,700,20
2022-12-19,Karnataka,India,362,54,17,335,53
2022-12-19,Kerala,India,158,35,15,700,100
2022-12-19,Tamil Nadu,India,375,79,25,406,43
2022-12-19,Delhi,India,124,20,9,794,87
2022-12-19,Uttar Pradesh,India,275,63,30,308,46
2022-12-19,West Bengal,India,126,24,9,898,27
2022-12-19,Gujarat,India,106,20,7,443,93
2022-12-19,Rajasthan,India,263,63,23,635,48
2022-12-19,Madhya Pradesh,India,243,48,18,233,95
2022-12-20,Maharashtra,India,121,26,12,948,37
2022-12-20,Karnataka,India,230,53,24,475,78
2022-12-20,Kerala,India,319,71,22,165,80
2022-12-20,Tamil Nadu,India,86,19,6,839,31
2022-12-20,Delhi,India,265,48,20,474,92
2022-12-20,Uttar Pradesh,India,272,51,23,553,24
2022-12-20,West Bengal,India,145,31,15,793,77
2022-12-20,Gujarat,India,176,34,15,594,46
2022-12-20,Rajasthan,India,317,51,23,126,35
2022-12-20,Madhya Pradesh,India,268,50,15,107,86
2022-12-21,Maharashtra,India,51,9,4,167,27
2022-12-21,Karnataka,India,241,50,15,519,41
2022-12-21,Kerala,India,169,26,11,506,62
2022-12-21,Tamil Nadu,India,169,31,14,428,37
2022-12-21,Delhi,India,230,48,20,115,12
2022-12-21,Uttar Pradesh,India,65,11,4,694,87
2022-12-21,West Bengal,India,121,22,6,288,29
2022-12-21,Gujarat,India,117,22,10,975,85
2022-12-21,Rajasthan,India,133,29,14,987,93
2022-12-21,Madhya Pradesh,India,421,97,36,643,79
2022-12-22,Maharashtra,India,142,27,9,114,100
2022-12-22,Karnataka,India,292,45,20,203,61
2022-12-22,Kerala,India,390,96,42,837,94
2022-12-22,Tamil Nadu,India,91,17,7,674,30
2022-12-22,Delhi,India,286,57,17,445,97
2022-12-22,Uttar Pradesh,India,56,12,4,837,62
2022-12-22,West Bengal,India,245,40,12,183,98
2022-12-22,Gujarat,India,306,68,32,164,69
2022-12-22,Rajasthan,India,376,67,20,401,16
2022-12-22,Madhya Pradesh,India,299,61,22,575,38
2022-12-23,Maharashtra,India,65,13,5,462,76
2022-12-23,Karnataka,India,390,74,32,268,76
2022-12-23,Kerala,India,187,34,16,478,16
2022-12-23,Tamil Nadu,India,245,37,15,586,30
2022-12-23,Delhi,India,227,51,23,722,62
2022-12-23,Uttar Pradesh,India,37,9,4,726,37
2022-12-23,West Bengal,India,259,49,21,719,90
2022-12-23,Gujarat,India,305,46,19,664,100
2022-12-23,Rajasthan,India,179,31,11,858,98
2022-12-23,Madhya Pradesh,India,280,54,17,499,16
2022-12-24,Maharashtra,India,188,38,11,948,50
