date,country,daily_cases,daily_deaths,daily_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered,active_cases
2024-03-29,Turkey,1222,34,1108,1930193,47659,1783146,99388
2024-03-30,Turkey,1062,24,972,1931255,47683,1784118,99454
2024-03-31,Turkey,865,18,786,1932120,47701,1784904,99515
2024-04-01,Turkey,986,20,914,1933106,47721,1785818,99567
2024-04-02,Turkey,1154,23,1084,1934260,47744,1786902,99614
2024-04-03,Turkey,1094,27,996,1935354,47771,1787898,99685
2024-04-04,Turkey,1572,34,1485,1936926,47805,1789383,99738
2024-04-05,Turkey,1024,25,933,1937950,47830,1790316,99804
2024-04-06,Turkey,1047,23,989,1938997,47853,1791305,99839
2024-04-07,Turkey,1501,42,1389,1940498,47895,1792694,99909
2024-04-08,Turkey,1262,37,1177,1941760,47932,1793871,99957
2024-04-09,Turkey,1040,26,969,1942800,47958,1794840,100002
2024-04-10,Turkey,1052,30,955,1943852,47988,1795795,100069
2024-04-11,Turkey,1343,29,1272,1945195,48017,1797067,100111
2024-04-12,Turkey,945,23,884,1946140,48040,1797951,100149
2024-04-13,Turkey,1163,33,1069,1947303,48073,1799020,100210
2024-04-14,Turkey,1291,33,1167,1948594,48106,1800187,100301
2024-04-15,Turkey,1223,25,1131,1949817,48131,1801318,100368
2024-04-16,Turkey,995,29,940,1950812,48160,1802258,100394
2024-04-17,Turkey,1027,22,972,1951839,48182,1803230,100427
2024-04-18,Turkey,1357,36,1267,1953196,48218,1804497,100481
2024-04-19,Turkey,982,27,900,1954178,48245,1805397,100536
2024-04-20,Turkey,1112,25,1025,1955290,48270,1806422,100598
2024-04-21,Turkey,964,19,870,1956254,48289,1807292,100673
2024-04-22,Turkey,1044,26,971,1957298,48315,1808263,100720
2024-04-23,Turkey,1350,35,1248,1958648,48350,1809511,100787
2024-04-24,Turkey,1045,23,987,1959693,48373,1810498,100822
2024-04-25,Turkey,1334,34,1257,1961027,48407,1811755,100865
2024-04-26,Turkey,1000,22,912,1962027,48429,1812667,100931
2024-04-27,Turkey,1484,35,1339,1963511,48464,1814006,101041
2024-04-28,Turkey,1010,30,951,1964521,48494,1814957,101070
2024-04-29,Turkey,1476,31,1332,1965997,48525,1816289,101183
2024-04-30,Turkey,1519,45,1371,1967516,48570,1817660,101286
2024-05-01,Turkey,1341,37,1259,1968857,48607,1818919,101331
2024-05-02,Turkey,1039,27,958,1969896,48634,1819877,101385
2024-05-03,Turkey,1037,25,967,1970933,48659,1820844,101430
2024-05-04,Turkey,1216,28,1125,1972149,48687,1821969,101493
2024-05-05,Turkey,1290,31,1192,1973439,48718,1823161,101560
2024-05-06,Turkey,931,25,872,1974370,48743,1824033,101594
2024-05-07,Turkey,1210,27,1103,1975580,48770,1825136,101674
2024-05-08,Turkey,1603,40,1482,1977183,48810,1826618,101755
2024-05-09,Turkey,1586,47,1442,1978769,48857,1828060,101852
2024-05-10,Turkey,1264,37,1184,1980033,48894,1829244,101895
2024-05-11,Turkey,1550,35,1447,1981583,48929,1830691,101963
2024-05-12,Turkey,1114,28,1018,1982697,48957,1831709,102031
2024-05-13,Turkey,1493,35,1351,1984190,48992,1833060,102138
2024-05-14,Turkey,1331,32,1247,1985521,49024,1834307,102190
2024-05-15,Turkey,1269,27,1185,1986790,49051,1835492,102247
2024-05-16,Turkey,910,23,837,1987700,49074,1836329,102297
2024-05-17,Turkey,1090,22,1012,1988790,49096,1837341,102353
2024-05-18,Turkey,1344,29,1227,1990134,49125,1838568,102441
2024-05-19,Turkey,983,24,905,1991117,49149,1839473,102495
2024-05-20,Turkey,1545,41,1459,1992662,49190,1840932,102540
2024-05-21,Turkey,1227,25,1133,1993889,49215,1842065,102609
2024-05-22,Turkey,1444,40,1301,1995333,49255,1843366,102712
2024-05-23,Turkey,977,22,895,1996310,49277,1844261,102772
2024-05-24,Turkey,1425,34,1344,1997735,49311,1845605,102819
2024-05-25,Turkey,1265,29,1141,1999000,49340,1846746,102914
2024-05-26,Turkey,1221,33,1151,2000221,49373,1847897,102951
2024-05-27,Turkey,1102,28,1025,2001323,49401,1848922,103000
2024-05-28,Turkey,1297,38,1218,2002620,49439,1850140,103041
2024-05-29,Turkey,1287,27,1183,2003907,49466,1851323,103118
2024-05-30,Turkey,1398,35,1317,2005305,49501,1852640,103164
2024-05-31,Turkey,1468,30,1322,2006773,49531,1853962,103280
2024-06-01,Turkey,1044,23,978,2007817,49554,1854940,103323
2024-06-02,Turkey,1585,35,1480,2009402,49589,1856420,103393
2024-06-03,Turkey,922,26,855,2010324,49615,1857275,103434
2024-06-04,Turkey,1100,23,1019,2011424,49638,1858294,103492
2024-06-05,Turkey,1566,33,1434,2012990,49671,1859728,103591
2024-06-06,Turkey,1178,31,1118,2014168,49702,1860846,103620
2024-06-07,Turkey,1089,28,983,2015257,49730,1861829,103698
2024-06-08,Turkey,1609,40,1516,2016866,49770,1863345,103751
2024-06-09,Turkey,947,26,865,2017813,49796,1864210,103807
2024-06-10,Turkey,1027,30,946,2018840,49826,1865156,103858
2024-06-11,Turkey,1124,24,1051,2019964,49850,1866207,103907
2024-06-12,Turkey,1249,33,1173,2021213,49883,1867380,103950
2024-06-13,Turkey,1173,34,1092,2022386,49917,1868472,103997
2024-06-14,Turkey,1754,47,1588,2024140,49964,1870060,104116
2024-06-15,Turkey,1466,36,1346,2025606,50000,1871406,104200
2024-06-16,Turkey,1663,42,1515,2027269,50042,1872921,104306
2024-06-17,Turkey,1543,40,1398,2028812,50082,1874319,104411
2024-06-18,Turkey,1664,42,1549,2030476,50124,1875868,104484
2024-06-19,Turkey,1094,27,1032,2031570,50151,1876900,104519
2024-06-20,Turkey,1566,40,1451,2033136,50191,1878351,104594
2024-06-21,Turkey,1159,29,1079,2034295,50220,1879430,104645
2024-06-22,Turkey,1340,27,1269,2035635,50247,1880699,104689
2024-06-23,Turkey,1695,43,1602,2037330,50290,1882301,104739
2024-06-24,Turkey,1767,48,1638,2039097,50338,1883939,104820
2024-06-25,Turkey,1726,44,1632,2040823,50382,1885571,104870
2024-06-26,Turkey,1650,41,1524,2042473,50423,1887095,104955
2024-06-27,Turkey,1410,33,1312,2043883,50456,1888407,105020
2024-06-28,Turkey,1476,35,1392,2045359,50491,1889799,105069
2024-06-29,Turkey,1238,34,1150,2046597,50525,1890949,105123
2024-06-30,Turkey,1124,26,1013,2047721,50551,1891962,105208
2024-07-01,Turkey,1325,35,1221,2049046,50586,1893183,105277
2024-07-02,Turkey,1884,43,1779,2050930,50629,1894962,105339
2024-07-03,Turkey,1234,33,1171,2052164,50662,1896133,105369
2024-07-04,Turkey,1701,42,1542,2053865,50704,1897675,105486
2024-07-05,Turkey,1490,32,1357,2055355,50736,1899032,105587
2024-07-06,Turkey,1164,30,1075,2056519,50766,1900107,105646
2024-07-07,Turkey,1929,54,1782,2058448,50820,1901889,105739
2024-07-08,Turkey,1875,44,1698,2060323,50864,1903587,105872
2024-07-09,Turkey,1373,40,1269,2061696,50904,1904856,105936
2024-07-10,Turkey,1941,57,1833,2063637,50961,1906689,105987
2024-07-11,Turkey,1204,24,1090,2064841,50985,1907779,106077
2024-07-12,Turkey,1319,30,1235,2066160,51015,1909014,106131
2024-07-13,Turkey,1434,41,1329,2067594,51056,1910343,106195
2024-07-14,Turkey,1472,35,1351,2069066,51091,1911694,106281
2024-07-15,Turkey,1633,34,1505,2070699,51125,1913199,106375
2024-07-16,Turkey,1196,30,1118,2071895,51155,1914317,106423
2024-07-17,Turkey,1482,34,1385,2073377,51189,1915702,106486
2024-07-18,Turkey,1389,33,1300,2074766,51222,1917002,106542
2024-07-19,Turkey,1716,41,1621,2076482,51263,1918623,106596
2024-07-20,Turkey,1832,47,1721,2078314,51310,1920344,106660
2024-07-21,Turkey,1342,36,1243,2079656,51346,1921587,106723
2024-07-22,Turkey,1545,40,1429,2081201,51386,1923016,106799
2024-07-23,Turkey,1220,32,1144,2082421,51418,1924160,106843
2024-07-24,Turkey,1525,32,1382,2083946,51450,1925542,106954
2024-07-25,Turkey,1231,30,1154,2085177,51480,1926696,107001
2024-07-26,Turkey,1528,30,1393,2086705,51510,1928089,107106
2024-07-27,Turkey,1967,39,1860,2088672,51549,1929949,107174
2024-07-28,Turkey,1695,34,1591,2090367,51583,1931540,107244
2024-07-29,Turkey,1185,29,1108,2091552,51612,1932648,107292
2024-07-30,Turkey,1708,50,1547,2093260,51662,1934195,107403
2024-07-31,Turkey,2012,56,1826,2095272,51718,1936021,107533
2024-08-01,Turkey,1590,39,1450,2096862,51757,1937471,107634
2024-08-02,Turkey,1779,44,1667,2098641,51801,1939138,107702
2024-08-03,Turkey,1401,30,1283,2100042,51831,1940421,107790
2024-08-04,Turkey,1945,40,1769,2101987,51871,1942190,107926
2024-08-05,Turkey,1842,39,1701,2103829,51910,1943891,108028
2024-08-06,Turkey,2108,55,1989,2105937,51965,1945880,108092
2024-08-07,Turkey,1486,40,1391,2107423,52005,1947271,108147
2024-08-08,Turkey,1512,34,1397,2108935,52039,1948668,108228
2024-08-09,Turkey,1390,35,1285,2110325,52074,1949953,108298
2024-08-10,Turkey,1858,40,1698,2112183,52114,1951651,108418
2024-08-11,Turkey,1696,45,1584,2113879,52159,1953235,108485
2024-08-12,Turkey,2219,46,2031,2116098,52205,1955266,108627
2024-08-13,Turkey,1680,40,1544,2117778,52245,1956810,108723
2024-08-14,Turkey,1860,47,1698,2119638,52292,1958508,108838
2024-08-15,Turkey,2190,58,2012,2121828,52350,1960520,108958
2024-08-16,Turkey,1498,36,1421,2123326,52386,1961941,108999
2024-08-17,Turkey,2211,48,2031,2125537,52434,1963972,109131
2024-08-18,Turkey,2170,46,2058,2127707,52480,1966030,109197
2024-08-19,Turkey,1943,56,1841,2129650,52536,1967871,109243
2024-08-20,Turkey,2289,58,2119,2131939,52594,1969990,109355
2024-08-21,Turkey,2144,54,1993,2134083,52648,1971983,109452
2024-08-22,Turkey,1492,44,1355,2135575,52692,1973338,109545
2024-08-23,Turkey,1394,30,1282,2136969,52722,1974620,109627
2024-08-24,Turkey,1662,48,1555,2138631,52770,1976175,109686
2024-08-25,Turkey,1939,45,1791,2140570,52815,1977966,109789
2024-08-26,Turkey,1357,40,1247,2141927,52855,1979213,109859
2024-08-27,Turkey,1519,35,1430,2143446,52890,1980643,109913
2024-08-28,Turkey,1447,31,1325,2144893,52921,1981968,110004
2024-08-29,Turkey,1486,44,1375,2146379,52965,1983343,110071
2024-08-30,Turkey,1675,37,1563,2148054,53002,1984906,110146
2024-08-31,Turkey,2271,49,2147,2150325,53051,1987053,110221
2024-09-01,Turkey,1649,44,1492,2151974,53095,1988545,110334
2024-09-02,Turkey,1555,44,1409,2153529,53139,1989954,110436
2024-09-03,Turkey,1416,31,1277,2154945,53170,1991231,110544
2024-09-04,Turkey,2524,64,2334,2157469,53234,1993565,110670
2024-09-05,Turkey,2144,46,1981,2159613,53280,1995546,110787
2024-09-06,Turkey,2116,56,1950,2161729,53336,1997496,110897
2024-09-07,Turkey,2340,57,2130,2164069,53393,1999626,111050
2024-09-08,Turkey,1625,34,1476,2165694,53427,2001102,111165
2024-09-09,Turkey,2296,47,2136,2167990,53474,2003238,111278
2024-09-10,Turkey,2461,60,2224,2170451,53534,2005462,111455
2024-09-11,Turkey,2002,57,1870,2172453,53591,2007332,111530
2024-09-12,Turkey,2567,57,2324,2175020,53648,2009656,111716
2024-09-13,Turkey,2322,48,2158,2177342,53696,2011814,111832
2024-09-14,Turkey,1895,48,1786,2179237,53744,2013600,111893
2024-09-15,Turkey,2628,67,2472,2181865,53811,2016072,111982
2024-09-16,Turkey,1525,32,1411,2183390,53843,2017483,112064
2024-09-17,Turkey,2663,79,2496,2186053,53922,2019979,112152
2024-09-18,Turkey,1888,52,1730,2187941,53974,2021709,112258
2024-09-19,Turkey,2591,58,2380,2190532,54032,2024089,112411
2024-09-20,Turkey,1969,45,1839,2192501,54077,2025928,112496
2024-09-21,Turkey,2267,66,2136,2194768,54143,2028064,112561
2024-09-22,Turkey,2352,48,2220,2197120,54191,2030284,112645
2024-09-23,Turkey,1540,37,1452,2198660,54228,2031736,112696
2024-09-24,Turkey,2185,59,2072,2200845,54287,2033808,112750
2024-09-25,Turkey,2280,49,2150,2203125,54336,2035958,112831
2024-09-26,Turkey,2636,65,2468,2205761,54401,2038426,112934
2024-09-27,Turkey,2412,49,2280,2208173,54450,2040706,113017
2024-09-28,Turkey,1942,43,1817,2210115,54493,2042523,113099
2024-09-29,Turkey,1666,35,1563,2211781,54528,2044086,113167
2024-09-30,Turkey,2767,60,2527,2214548,54588,2046613,113347
2024-10-01,Turkey,1896,52,1783,2216444,54640,2048396,113408
2024-10-02,Turkey,2747,72,2506,2219191,54712,2050902,113577
2024-10-03,Turkey,1552,39,1439,2220743,54751,2052341,113651
2024-10-04,Turkey,1975,54,1823,2222718,54805,2054164,113749
2024-10-05,Turkey,2128,47,1955,2224846,54852,2056119,113875
2024-10-06,Turkey,2436,61,2261,2227282,54913,2058380,113989
2024-10-07,Turkey,2836,65,2563,2230118,54978,2060943,114197
2024-10-08,Turkey,1830,36,1685,2231948,55014,2062628,114306
2024-10-09,Turkey,2108,52,1994,2234056,55066,2064622,114368
2024-10-10,Turkey,1589,42,1496,2235645,55108,2066118,114419
2024-10-11,Turkey,2872,70,2651,2238517,55178,2068769,114570
2024-10-12,Turkey,1765,46,1652,2240282,55224,2070421,114637
2024-10-13,Turkey,2265,51,2040,2242547,55275,2072461,114811
2024-10-14,Turkey,2136,48,1993,2244683,55323,2074454,114906
2024-10-15,Turkey,2082,46,1944,2246765,55369,2076398,114998
2024-10-16,Turkey,1851,38,1753,2248616,55407,2078151,115058
2024-10-17,Turkey,2104,49,1963,2250720,55456,2080114,115150
2024-10-18,Turkey,2059,51,1910,2252779,55507,2082024,115248
2024-10-19,Turkey,1713,45,1590,2254492,55552,2083614,115326
2024-10-20,Turkey,2742,69,2582,2257234,55621,2086196,115417
2024-10-21,Turkey,2618,53,2373,2259852,55674,2088569,115609
2024-10-22,Turkey,2799,62,2568,2262651,55736,2091137,115778
2024-10-23,Turkey,1724,45,1618,2264375,55781,2092755,115839
2024-10-24,Turkey,2872,85,2675,2267247,55866,2095430,115951
2024-10-25,Turkey,1910,50,1807,2269157,55916,2097237,116004
2024-10-26,Turkey,2686,63,2451,2271843,55979,2099688,116176
2024-10-27,Turkey,3017,74,2815,2274860,56053,2102503,116304
2024-10-28,Turkey,2784,62,2552,2277644,56115,2105055,116474
2024-10-29,Turkey,2654,66,2469,2280298,56181,2107524,116593
2024-10-30,Turkey,1780,38,1684,2282078,56219,2109208,116651
2024-10-31,Turkey,1763,52,1634,2283841,56271,2110842,116728
2024-11-01,Turkey,2855,66,2598,2286696,56337,2113440,116919
2024-11-02,Turkey,2605,71,2377,2289301,56408,2115817,117076
2024-11-03,Turkey,2665,79,2412,2291966,56487,2118229,117250
2024-11-04,Turkey,1945,45,1801,2293911,56532,2120030,117349
2024-11-05,Turkey,2721,70,2497,2296632,56602,2122527,117503
2024-11-06,Turkey,2180,61,1983,2298812,56663,2124510,117639
2024-11-07,Turkey,2386,62,2204,2301198,56725,2126714,117759
2024-11-08,Turkey,2487,62,2248,2303685,56787,2128962,117936
2024-11-09,Turkey,2746,69,2477,2306431,56856,2131439,118136
2024-11-10,Turkey,2302,47,2137,2308733,56903,2133576,118254
2024-11-11,Turkey,3118,90,2892,2311851,56993,2136468,118390
2024-11-12,Turkey,2136,49,1973,2313987,57042,2138441,118504
2020-01-01,South Africa,735,18,0,735,18,0,717
2020-01-02,South Africa,898,22,0,1633,40,0,1593
2020-01-03,South Africa,841,19,0,2474,59,0,2415
2020-01-04,South Africa,833,20,0,3307,79,0,3228
2020-01-05,South Africa,1079,21,0,4386,100,0,4286
2020-01-06,South Africa,715,19,0,5101,119,0,4982
2020-01-07,South Africa,1183,32,0,6284,151,0,6133
2020-01-08,South Africa,1053,26,0,7337,177,0,7160
2020-01-09,South Africa,846,21,0,8183,198,0,7985
2020-01-10,South Africa,975,23,0,9158,221,0,8937
2020-01-11,South Africa,1235,33,0,10393,254,0,10139
2020-01-12,South Africa,1370,39,0,11763,293,0,11470
2020-01-13,South Africa,1243,28,0,13006,321,0,12685
2020-01-14,South Africa,1443,29,0,14449,350,0,14099
2020-01-15,South Africa,1363,33,0,15812,383,0,15429
2020-01-16,South Africa,915,22,865,16727,405,865,15457
2020-01-17,South Africa,1480,34,1401,18207,439,2266,15502
2020-01-18,South Africa,1110,26,1048,19317,465,3314,15538
2020-01-19,South Africa,1302,33,1206,20619,498,4520,15601
2020-01-20,South Africa,1467,31,1392,22086,529,5912,15645
2020-01-21,South Africa,1313,26,1218,23399,555,7130,15714
2020-01-22,South Africa,1079,24,976,24478,579,8106,15793
2020-01-23,South Africa,1453,40,1375,25931,619,9481,15831
2020-01-24,South Africa,1636,33,1552,27567,652,11033,15882
2020-01-25,South Africa,1244,28,1168,28811,680,12201,15930
2020-01-26,South Africa,1631,36,1495,30442,716,13696,16030
2020-01-27,South Africa,1517,38,1404,31959,754,15100,16105
2020-01-28,South Africa,1131,31,1030,33090,785,16130,16175
2020-01-29,South Africa,1052,27,981,34142,812,17111,16219
2020-01-30,South Africa,1295,29,1186,35437,841,18297,16299
2020-01-31,South Africa,1502,32,1411,36939,873,19708,16358
2020-02-01,South Africa,1856,40,1671,38795,913,21379,16503
2020-02-02,South Africa,1860,44,1714,40655,957,23093,16605
2020-02-03,South Africa,1231,30,1135,41886,987,24228,16671
2020-02-04,South Africa,1691,35,1569,43577,1022,25797,16758
2020-02-05,South Africa,1092,31,1033,44669,1053,26830,16786
2020-02-06,South Africa,1086,21,1026,45755,1074,27856,16825
2020-02-07,South Africa,1805,43,1701,47560,1117,29557,16886
2020-02-08,South Africa,1559,31,1459,49119,1148,31016,16955
2020-02-09,South Africa,1926,53,1763,51045,1201,32779,17065
2020-02-10,South Africa,1754,47,1656,52799,1248,34435,17116
2020-02-11,South Africa,1544,45,1463,54343,1293,35898,17152
2020-02-12,South Africa,1867,51,1712,56210,1344,37610,17256
2020-02-13,South Africa,1334,36,1251,57544,1380,38861,17303
2020-02-14,South Africa,2158,46,1948,59702,1426,40809,17467
2020-02-15,South Africa,1301,27,1227,61003,1453,42036,17514
2020-02-16,South Africa,1350,39,1239,62353,1492,43275,17586
2020-02-17,South Africa,1727,51,1638,64080,1543,44913,17624
2020-02-18,South Africa,1424,35,1349,65504,1578,46262,17664
2020-02-19,South Africa,1776,42,1633,67280,1620,47895,17765
2020-02-20,South Africa,1414,30,1282,68694,1650,49177,17867
2020-02-21,South Africa,2139,46,1981,70833,1696,51158,17979
2020-02-22,South Africa,1438,38,1349,72271,1734,52507,18030
2020-02-23,South Africa,1870,50,1693,74141,1784,54200,18157
2020-02-24,South Africa,1876,54,1715,76017,1838,55915,18264
2020-02-25,South Africa,1821,46,1665,77838,1884,57580,18374
2020-02-26,South Africa,2032,48,1887,79870,1932,59467,18471
2020-02-27,South Africa,1968,45,1816,81838,1977,61283,18578
2020-02-28,South Africa,2317,67,2096,84155,2044,63379,18732
2020-02-29,South Africa,1579,34,1430,85734,2078,64809,18847
2020-03-01,South Africa,2510,67,2293,88244,2145,67102,18997
2020-03-02,South Africa,2852,61,2686,91096,2206,69788,19102
2020-03-03,South Africa,2521,66,2374,93617,2272,72162,19183
2020-03-04,South Africa,3750,83,3440,97367,2355,75602,19410
2020-03-05,South Africa,2608,62,2420,99975,2417,78022,19536
2020-03-06,South Africa,3432,92,3179,103407,2509,81201,19697
2020-03-07,South Africa,3185,69,3018,106592,2578,84219,19795
2020-03-08,South Africa,3285,80,3099,109877,2658,87318,19901
2020-03-09,South Africa,2545,67,2347,112422,2725,89665,20032
2020-03-10,South Africa,2957,63,2739,115379,2788,92404,20187
2020-03-11,South Africa,3573,105,3354,118952,2893,95758,20301
2020-03-12,South Africa,3068,88,2817,122020,2981,98575,20464
2020-03-13,South Africa,2992,79,2695,125012,3060,101270,20682
2020-03-14,South Africa,2601,69,2428,127613,3129,103698,20786
2020-03-15,South Africa,3488,72,3300,131101,3201,106998,20902
2020-03-16,South Africa,3580,92,3245,134681,3293,110243,21145
2020-03-17,South Africa,2796,81,2597,137477,3374,112840,21263
2020-03-18,South Africa,2922,58,2742,140399,3432,115582,21385
2020-03-19,South Africa,3273,74,3065,143672,3506,118647,21519
2020-03-20,South Africa,2608,72,2428,146280,3578,121075,21627
2020-03-21,South Africa,3136,70,2928,149416,3648,124003,21765
2020-03-22,South Africa,3819,80,3496,153235,3728,127499,22008
2020-03-23,South Africa,4263,88,3865,157498,3816,131364,22318
2020-03-24,South Africa,4019,88,3726,161517,3904,135090,22523
2020-03-25,South Africa,3693,97,3337,165210,4001,138427,22782
2020-03-26,South Africa,4553,119,4102,169763,4120,142529,23114
2020-03-27,South Africa,3340,71,3029,173103,4191,145558,23354
2020-03-28,South Africa,4836,135,4353,177939,4326,149911,23702
2020-03-29,South Africa,3405,86,3168,181344,4412,153079,23853
2020-03-30,South Africa,3599,74,3400,184943,4486,156479,23978
2020-03-31,South Africa,4048,103,3706,188991,4589,160185,24217
2020-04-01,South Africa,3241,86,2970,192232,4675,163155,24402
2020-04-02,South Africa,3903,105,3587,196135,4780,166742,24613
2020-04-03,South Africa,3224,69,2910,199359,4849,169652,24858
2020-04-04,South Africa,4758,110,4345,204117,4959,173997,25161
2020-04-05,South Africa,4954,121,4462,209071,5080,178459,25532
2020-04-06,South Africa,5399,128,4917,214470,5208,183376,25886
2020-04-07,South Africa,4858,127,4541,219328,5335,187917,26076
2020-04-08,South Africa,5101,123,4737,224429,5458,192654,26317
2020-04-09,South Africa,3127,93,2944,227556,5551,195598,26407
2020-04-10,South Africa,3730,93,3448,231286,5644,199046,26596
2020-04-11,South Africa,4995,116,4626,236281,5760,203672,26849
2020-04-12,South Africa,5207,144,4876,241488,5904,208548,27036
2020-04-13,South Africa,5711,150,5304,247199,6054,213852,27293
2020-04-14,South Africa,5597,161,5060,252796,6215,218912,27669
2020-04-15,South Africa,5619,148,5072,258415,6363,223984,28068
2020-04-16,South Africa,4524,91,4140,262939,6454,228124,28361
2020-04-17,South Africa,3810,76,3609,266749,6530,231733,28486
2020-04-18,South Africa,4393,108,4008,271142,6638,235741,28763
2020-04-19,South Africa,3803,89,3526,274945,6727,239267,28951
2020-04-20,South Africa,4666,127,4249,279611,6854,243516,29241
2020-04-21,South Africa,4052,109,3726,283663,6963,247242,29458
2020-04-22,South Africa,5726,164,5249,289389,7127,252491,29771
2020-04-23,South Africa,4680,130,4283,294069,7257,256774,30038
2020-04-24,South Africa,4081,91,3825,298150,7348,260599,30203
2020-04-25,South Africa,5694,164,5190,303844,7512,265789,30543
2020-04-26,South Africa,3519,79,3334,307363,7591,269123,30649
2020-04-27,South Africa,4316,107,4084,311679,7698,273207,30774
2020-04-28,South Africa,6466,145,5837,318145,7843,279044,31258
2020-04-29,South Africa,5446,126,4981,323591,7969,284025,31597
